record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until,source_snapshot_date,distance_from_kr_km,contact_email_estimated
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45475,beauty,BEAUTOPIA,OM,오만,OMN,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Beautopia | 330499,beauty | 기타 | 330499 | beautopia,0,,,,,,2025-11-27,6590.233,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45476,beauty,ROBOCAREFACILITIESPVT,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Robocare Facilities pvt ltd | 330499,beauty | 기타 | 330499 | robocare facilities pvt ltd,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45477,beauty,UNIVERSITYOFPETRA,JO,요르단,JOR,330499.0,330499.0,beauty | 기타 | 330499 | beauty | University Of Petra | 330499,beauty | 기타 | 330499 | university of petra,0,,,,,,2025-11-27,8009.55,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45478,automotive_parts,RVSTECHNOINDUSTRIES,IN,인도,IND,841290.0,841290.0,automotive_parts | 부분품 | 841290 | automotive_parts | RVS TECHNO INDUSTRIES | 841290,automotive_parts | 부분품 | 841290 | rvs techno industries,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45480,"food,_beverage_&_agriculture",UNAHCOINCPAFMI,PH,필리핀,PHL,200899.0,200899.0,"food,_beverage_&_agriculture | 기타 | 200899 | food,_beverage_&_agriculture | Unahco Inc. & PAFMI | 200899",food | _beverage_&_agriculture | 기타 | 200899 | unahco inc. & pafmi,0,,,,,,2025-11-27,2615.751,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45457,automotive_parts,ASEESIMPEX,IN,인도,IND,841290.0,841290.0,automotive_parts | 부분품 | 841290 | automotive_parts | Asees impex | 841290,automotive_parts | 부분품 | 841290 | asees impex,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45459,beauty,NURITANAS,EG,이집트,EGY,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Nuritanas | 330499,beauty | 기타 | 330499 | nuritanas,0,,,,,,2025-11-27,8497.368,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45460,beauty,SHILPSHREE,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Shilpshree | 330499,beauty | 기타 | 330499 | shilpshree,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45461,beauty,CORPORATIONGA,PE,페루,PER,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Corporation g&a | 330499,beauty | 기타 | 330499 | corporation g&a,0,,,,,,2025-11-27,16329.76,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45464,beauty,PONYANDPEONYCO,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | The pony and peony co. | 330499,beauty | 기타 | 330499 | the pony and peony co.,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45467,beauty,ERINDAD,MA,모로코,MAR,330499.0,330499.0,beauty | 기타 | 330499 | beauty | ERINDAD | 330499,beauty | 기타 | 330499 | erindad,0,,,,,,2025-11-27,10750.38,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45469,"home_appliances,_electrical_&_electronic_components",HOMEINNOVATIONSTECHNOLOGY,EC,에콰도르,ECU,842199.0,842199.0,"home_appliances,_electrical_&_electronic_components | 기타 | 842199 | home_appliances,_electrical_&_electronic_components | Home Innovations Technology | 842199",home_appliances | _electrical_&_electronic_components | 기타 | 842199 | home innovations technology,0,,,,,,2025-11-27,15129.37,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45470,beauty,FANCYCOSMETIC,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | fancy cosmetic | 330499,beauty | 기타 | 330499 | fancy cosmetic,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45448,beauty,KASMAXVENTURESPVT,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Kasmax Ventures Pvt Ltd | 330499,beauty | 기타 | 330499 | kasmax ventures pvt ltd,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45449,life_&_health,NUTRAGENIUS,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Nutragenius | 842199,life_&_health | 기타 | 842199 | nutragenius,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45450,fashion,PROSUMIND,EC,에콰도르,ECU,420219.0,420219.0,fashion | 기타 | 420219 | fashion | Prosumind | 420219,fashion | 기타 | 420219 | prosumind,0,,,,,,2025-11-27,15129.37,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45451,life_&_health,LAKSHMISURGICALS,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Lakshmi surgicals | 842199,life_&_health | 기타 | 842199 | lakshmi surgicals,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45453,construction_equipment_&_material,DIVINEINFINITEENERGY,US,미국,USA,848180.0,848180.0,construction_equipment_&_material | 그 밖의 기기 | 848180 | construction_equipment_&_material | divine infinite energy limited | 848180,construction_equipment_&_material | 그 밖의 기기 | 848180 | divine infinite energy limited,0,,,,,,2025-11-27,11065.7,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45454,"sports,_toys_&_hobbies",EMPIREMARTS,IN,인도,IND,691490.0,691490.0,"sports,_toys_&_hobbies | 기타 | 691490 | sports,_toys_&_hobbies | EMPIRE MARTS | 691490",sports | _toys_&_hobbies | 기타 | 691490 | empire marts,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45455,beauty,MADAMG,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | MadamG | 330499,beauty | 기타 | 330499 | madamg,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45456,beauty,UNFILTERED,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Unfiltered | 330499,beauty | 기타 | 330499 | unfiltered,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45525,life_&_health,REPLIGENLIFESCIENCE,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Repligen life science | 842199,life_&_health | 기타 | 842199 | repligen life science,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45526,life_&_health,JESSANTENTERPRISES,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Jessant Enterprises | 842199,life_&_health | 기타 | 842199 | jessant enterprises,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45528,beauty,HEXAWARETECHNOLOGIES,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Hexaware Technologies | 330499,beauty | 기타 | 330499 | hexaware technologies,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45530,beauty,FUSIONTINTS,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Fusion tints | 330499,beauty | 기타 | 330499 | fusion tints,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45531,"food,_beverage_&_agriculture",IMPORTEXPORT,IN,인도,IND,200899.0,200899.0,"food,_beverage_&_agriculture | 기타 | 200899 | food,_beverage_&_agriculture | Import/Export | 200899",food | _beverage_&_agriculture | 기타 | 200899 | import | export,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45532,construction_equipment_&_material,TBSINDUSTRIALSERVICES,PH,필리핀,PHL,848180.0,848180.0,construction_equipment_&_material | 그 밖의 기기 | 848180 | construction_equipment_&_material | TBS Industrial Services Inc. | 848180,construction_equipment_&_material | 그 밖의 기기 | 848180 | tbs industrial services inc.,0,,,,,,2025-11-27,2615.751,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45534,ict,TAMIMAHTELECOM,OM,오만,OMN,852329.0,852329.0,ict | 기타 | 852329 | ict | Tamimah Telecom | 852329,ict | 기타 | 852329 | tamimah telecom,0,,,,,,2025-11-27,6590.233,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45536,beauty,GSK,EG,이집트,EGY,330499.0,330499.0,beauty | 기타 | 330499 | beauty | GSK | 330499,beauty | 기타 | 330499 | gsk,0,,,,,,2025-11-27,8497.368,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45516,"food,_beverage_&_agriculture",SIGNOX,SA,사우디아라비아,SAU,200899.0,200899.0,"food,_beverage_&_agriculture | 기타 | 200899 | food,_beverage_&_agriculture | Signox | 200899",food | _beverage_&_agriculture | 기타 | 200899 | signox,0,,,,,,2025-11-27,7557.272,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45517,fashion,ADORNBYSAKINA,IN,인도,IND,420219.0,420219.0,fashion | 기타 | 420219 | fashion | Adorn By Sakina | 420219,fashion | 기타 | 420219 | adorn by sakina,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45518,fashion,YBIMPEXMUMBAI,IN,인도,IND,420219.0,420219.0,fashion | 기타 | 420219 | fashion | Y b impex mumbai | 420219,fashion | 기타 | 420219 | y b impex mumbai,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45519,automotive_parts,BUSINESSBAJAJCLUTCHCOMPONENTS,IN,인도,IND,841290.0,841290.0,automotive_parts | 부분품 | 841290 | automotive_parts | Business . Bajaj clutch components | 841290,automotive_parts | 부분품 | 841290 | business . bajaj clutch components,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45521,fashion,VLVENTURES,IN,인도,IND,420219.0,420219.0,fashion | 기타 | 420219 | fashion | VL VENTURES | 420219,fashion | 기타 | 420219 | vl ventures,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45522,beauty,ENINESALON,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Enine Salon | 330499,beauty | 기타 | 330499 | enine salon,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45523,"food,_beverage_&_agriculture",SP3,US,미국,USA,200899.0,200899.0,"food,_beverage_&_agriculture | 기타 | 200899 | food,_beverage_&_agriculture | SP3 | 200899",food | _beverage_&_agriculture | 기타 | 200899 | sp3,0,,,,,,2025-11-27,11065.7,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45524,life_&_health,BROXEL,EG,이집트,EGY,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | broxel | 842199,life_&_health | 기타 | 842199 | broxel,0,,,,,,2025-11-27,8497.368,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45503,beauty,FLORAADROPS,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Floraadrops | 330499,beauty | 기타 | 330499 | floraadrops,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45506,"food,_beverage_&_agriculture",MDNATURALFOODS,IN,인도,IND,200899.0,200899.0,"food,_beverage_&_agriculture | 기타 | 200899 | food,_beverage_&_agriculture | MD Natural Foods | 200899",food | _beverage_&_agriculture | 기타 | 200899 | md natural foods,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45509,"sports,_toys_&_hobbies",BLOOMMVIBE,IN,인도,IND,691490.0,691490.0,"sports,_toys_&_hobbies | 기타 | 691490 | sports,_toys_&_hobbies | Bloomm vibe | 691490",sports | _toys_&_hobbies | 기타 | 691490 | bloomm vibe,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45511,beauty,SRIROOPOVERSEASPRIVATE,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Sri Roop Overseas private limited | 330499,beauty | 기타 | 330499 | sri roop overseas private limited,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45512,machinery_&_heavy_equipment,SEISHINAUTO,IN,인도,IND,842870.0,842870.0,machinery_&_heavy_equipment | 산업용 로봇 | 842870 | machinery_&_heavy_equipment | Seishin auto | 842870,machinery_&_heavy_equipment | 산업용 로봇 | 842870 | seishin auto,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45513,fashion,RENUKAEXPORTSPRIVATE,IN,인도,IND,420219.0,420219.0,fashion | 기타 | 420219 | fashion | Renuka Exports private Ltd | 420219,fashion | 기타 | 420219 | renuka exports private ltd,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45514,medicine_&_medical_supplies,IMPROTEXINDUSTRIES,AZ,아제르바이잔,AZE,210690.0,210690.0,medicine_&_medical_supplies | 기타 | 210690 | medicine_&_medical_supplies | Improtex Industries LLC | 210690,medicine_&_medical_supplies | 기타 | 210690 | improtex industries llc,0,,,,,,2025-11-27,6461.836,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45515,"sports,_toys_&_hobbies",TOBYSSPORTS,PH,필리핀,PHL,691490.0,691490.0,"sports,_toys_&_hobbies | 기타 | 691490 | sports,_toys_&_hobbies | Toby's Sports | 691490",sports | _toys_&_hobbies | 기타 | 691490 | toby's sports,0,,,,,,2025-11-27,2615.751,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45490,life_&_health,DHANVANTARIMEDICARE,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Dhanvantari Medicare | 842199,life_&_health | 기타 | 842199 | dhanvantari medicare,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45491,fashion,BOHOMANTRA,IN,인도,IND,420219.0,420219.0,fashion | 기타 | 420219 | fashion | Boho mantra | 420219,fashion | 기타 | 420219 | boho mantra,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45492,life_&_health,LASAVO,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Lasavo | 842199,life_&_health | 기타 | 842199 | lasavo,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45493,fashion,FLOWERFASHION,EG,이집트,EGY,420219.0,420219.0,fashion | 기타 | 420219 | fashion | flower fashion | 420219,fashion | 기타 | 420219 | flower fashion,0,,,,,,2025-11-27,8497.368,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45495,beauty,TRULYDERMA,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | TrulyDerma | 330499,beauty | 기타 | 330499 | trulyderma,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45496,life_&_health,TIEMOMENTS,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Tie Moments | 842199,life_&_health | 기타 | 842199 | tie moments,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45499,beauty,CUTISBIOTECH,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Cutis Biotech | 330499,beauty | 기타 | 330499 | cutis biotech,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45501,"food,_beverage_&_agriculture",ONLINEBECHO,IN,인도,IND,200899.0,200899.0,"food,_beverage_&_agriculture | 기타 | 200899 | food,_beverage_&_agriculture | Onlinebecho | 200899",food | _beverage_&_agriculture | 기타 | 200899 | onlinebecho,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45575,life_&_health,SOPRASTERIA,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Sopra Steria | 842199,life_&_health | 기타 | 842199 | sopra steria,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45576,beauty,SHREEGOVERSEAS,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Shree G overseas | 330499,beauty | 기타 | 330499 | shree g overseas,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45577,life_&_health,NOATUMESOLUTIONS,HK,홍콩,HKG,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Noatum esolutions | 842199,life_&_health | 기타 | 842199 | noatum esolutions,0,,,,,,2025-11-27,2095.843,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45578,beauty,TWINKLEBEAUTYSHOP,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Twinkle beauty shop | 330499,beauty | 기타 | 330499 | twinkle beauty shop,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45579,beauty,ANGELSFAMILYSTOPPVT,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Angels Family Stop Pvt Ltd | 330499,beauty | 기타 | 330499 | angels family stop pvt ltd,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45581,beauty,BIOMENTORSONLINE,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Biomentors online | 330499,beauty | 기타 | 330499 | biomentors online,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45584,fashion,JANHVI,IN,인도,IND,420219.0,420219.0,fashion | 기타 | 420219 | fashion | Janhvi | 420219,fashion | 기타 | 420219 | janhvi,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45587,machinery_&_heavy_equipment,SANSIMONMEMORIALGARDEN,PH,필리핀,PHL,842870.0,842870.0,machinery_&_heavy_equipment | 산업용 로봇 | 842870 | machinery_&_heavy_equipment | San Simon Memorial Garden | 842870,machinery_&_heavy_equipment | 산업용 로봇 | 842870 | san simon memorial garden,0,,,,,,2025-11-27,2615.751,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45563,"food,_beverage_&_agriculture",HOUSEOFDREAMS,IN,인도,IND,200899.0,200899.0,"food,_beverage_&_agriculture | 기타 | 200899 | food,_beverage_&_agriculture | House of Dreams | 200899",food | _beverage_&_agriculture | 기타 | 200899 | house of dreams,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45564,life_&_health,BAYER,IN,인도,IND,842199.0,842199.0,life_&_health | 기타 | 842199 | life_&_health | Bayer | 842199,life_&_health | 기타 | 842199 | bayer,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45565,fashion,RRSB,IN,인도,IND,420219.0,420219.0,fashion | 기타 | 420219 | fashion | RRSB | 420219,fashion | 기타 | 420219 | rrsb,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45567,marine_equipment,GEMSCOOL,ID,인도네시아,IDN,853710.0,853710.0,"marine_equipment | 전압이 1,000볼트 이하인 것 | 853710 | marine_equipment | Gemscool | 853710",marine_equipment | 전압이 1 | 000볼트 이하인 것 | 853710 | gemscool,0,,,,,,2025-11-27,5291.684,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45568,"food,_beverage_&_agriculture",VENUSBIOCEUTICALSPVT,IN,인도,IND,200899.0,200899.0,"food,_beverage_&_agriculture | 기타 | 200899 | food,_beverage_&_agriculture | VENUS Bioceuticals pvt Limited | 200899",food | _beverage_&_agriculture | 기타 | 200899 | venus bioceuticals pvt limited,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45570,beauty,A2Z,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | A2Z | 330499,beauty | 기타 | 330499 | a2z,0,,,,,,2025-11-27,4692.672,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,45571,beauty,GROWISTO,IN,인도,IND,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Growisto | 330499,beauty | 기타 | 330499 | growisto,0,,,,,,2025-11-27,4692.672,False
